title,label,pseudo_label,weight
B.L.: Capturing User Interests by Both Exploitation and Exploration,1,0,0.1
Inf Syst Front DOI 10.1007/s10796-007-9032-9 Integrated model-driven dashboard development,1,0,0.1
A bad day surfing is better than a good day working: How to revise a total preorder,1,0,0.1
Unfolding Systems Boundary: Evolution and Implication,1,0,0.1
N.: Measuring inconsistencies in ontologies,1,0,0.1
Transistor-Level Static Timing Analysis by Piecewise Quadratic Waveform Matching,1,0,0.1
Living with the Semantic Gap: Experiences and Remedies in the Context of Medical Imaging,1,0,0.1
 Shield fields: modeling and capturing 3D occluders,1,0,0.1
Autonomous Visualization,1,0,0.1
Using Regression to Improve Local Convergence,1,0,0.1
Second Workshop on Aspect-Oriented Software Development,1,0,0.1
"Vol. 2, No. 2, pp. 344C366 c  2009 Society for Industrial and Applied Mathematics Synthetic Aperture Imaging of Multiple Point Targets in Rician Fading Media ?",1,0,0.1
AN EVOLVABLE OPERATING SYSTEM FOR WIRELESS SENSOR NETWORKS,1,0,0.1
Subset barrier synchronization on a private-memory parallel system,1,0,0.1
L.(2005) Synchronous Testing of Multimodal Systems: an Operational Profile-Based Approach,1,0,0.1
Goldberg.Genetic Algorithms,1,0,0.1
Stable but Non-Dissipative Water,1,0,0.1
White-Box Evaluation of Computer Vision Algorithms through Explicit Decision-Making,1,0,0.1
Service Provisioning in a Mobile Dynamic Virtual Organization,1,0,0.1
Abstract Some thoughts on the reported results of TREC,1,0,0.1
A grasp-based motion planning algorithm for character animation,1,0,0.1
An Integrated Background Model for Video Surveillance Based on Primal Sketch and 3D Scene Geometry,1,0,0.1
A new B-Spline based active contour approach,1,0,0.1
Document Re-ranking by Generality in Bio-medical Information Retrieval,1,0,0.1
Model-Based Analysis of Geological Structures in Seismic Images,1,0,0.1
Transformation of SDF,1,0,0.1
Abstract A State-Based Language for Sensor-Actuator Networks,1,0,0.1
Towards Realistic Million-Node Internet Simulations,1,0,0.1
Probabilistic mapping of dynamic obstacles using markov chains for replanning in dynamic environments,1,0,0.1
Real-Time H.264 Encoding by Thread-Level Parallelism,1,0,0.1
Logit Discrete Choice Model: A New Distribution-Free Justification,1,0,0.1
Pollen: Virtual Networks That Use People as Carriers,1,0,0.1
Abstracting any Vehicle Shape and the Kinematics and Dynamic Constraints from Reactive Collision Avoidance Methods,1,0,0.1
A Modular Framework for Iterative Combinatorial,1,0,0.1
Nonparametric Scene Parsing: Label Transfer via Dense Scene Alignment,1,0,0.1
BMC Bioinformatics BioMed Central Methodology article HECTAR: A method to predict subcellular targeting in heterokonts,1,0,0.1
Approximation and Hardness Results for Label Cut and Related Problems,1,0,0.1
Parallel and sequential optical computing ,1,0,0.1
Spatiotemporal-Boosted DCT Features for Head and Face Gesture Analysis,1,0,0.1
AND,1,0,0.1
Knowledge Sifter: Ontology-Driven Search over Heterogeneous Databases,1,0,0.1
Abstract Reconstructing a 3D structure from serial histological sections,1,0,0.1
Categories and Subject Descriptors:,1,0,0.1
"University of Glasgow at TREC2004: Experiments in Web, Robust and Terabyte tracks with Terrier",1,0,0.1
Decision tree learning algorithm with structured attributes: Application to verbal case frame acquisition,1,0,0.1
Crosstalk Alleviation for Dynamic PLAs,1,0,0.1
Tailored responses for decision support,1,0,0.1
Discriminative Learning for Deformable Shape Segmentation: A Comparative Study,1,0,0.1
Data-Driven Graph Construction for Semi-Supervised GraphBased Learning in NLP,1,0,0.1
Color Restoration for Objects of Interest using Robust Image Features,1,0,0.1
Challenges,1,0,0.1
GRAMPS: A programming model for graphics pipelines,1,0,0.1
laws protecting it.ACOUSTIC GUITAR PLUCKING POINT ESTIMATION IN REAL TIME,1,0,0.1
Varaince reduction in mean time to failure simulations,1,0,0.1
Albert Liptay Agriculture and Agri-food Canada Greenhouse and Processing Crop Centre,1,0,0.1
A Novel Broadband Ultrasonic Location System,1,0,0.1
T.S.: Automatic extraction of femur contours from hip x-ray images,1,0,0.1
Proceedings of the Twenty-Second International Joint Conference on Artificial Intelligence Lower Bounds for Width-Restricted Clause Learning on Formulas of Small Width,1,0,0.1
BioMed Central,1,0,0.1
Language-specific models in multilingual topic tracking,1,0,0.1
Local features for object class recognition,1,0,0.1
"A Unifying Framework for Systems Modeling, Control Systems Design, and System Operation",1,0,0.1
Abstract Locating Guards for Visibility Coverage of Polygons ?,1,0,0.1
Bowling Online: Social Networking and Social Capital within the Organization,1,0,0.1
Resilient Rights Protection for Sensor Streams,1,0,0.1
"Evolving RBF neural networks for time-series forecasting with EvRBF V.M. Rivas a, *, J.J. Merelo b, P.A. Castillo b, M.G. Arenas b,",1,0,0.1
Linear Visualization of a Road Coloring Algorithm,1,0,0.1
Pricing Guidance in Ad Sale Negotiations: The PrintAds Example,1,0,0.1
Reasoning about emotional agents,1,0,0.1
Interactive Retrieval in Facial Image Database Using Self-Organizing Maps,1,0,0.1
Optimized projections for compressed sensing,1,0,0.1
der Philipps-Universit?t Marburg,1,0,0.1
Explicit solutions for variational problems in the quadrant,1,0,0.1
doi 10.1287/trsc.1030.0077,1,0,0.1
Discovery of spatial association rules in geographic information databases,1,0,0.1
Conditional directed narrowing,1,0,0.1
Harnessing Parallel Disks to . . . ,1,0,0.1
Tuning Adaptive Microarchitectures,1,0,0.1
Improving Elevator Performance Using Reinforcement Learning,1,0,0.1
Using Restrictive Classification and Meta Classification for Junk Elimination,1,0,0.1
References,1,0,0.1
Dynamic Background Libraries - New Developments,1,0,0.1
BMC Bioinformatics BioMed Central,1,0,0.1
Establishment of Survivable Connections in WDM Networks using Partial Path Protection,1,0,0.1
This document in subdirectoryRS/00/20/ 2-Nested Simulation is not Finitely Equationally,1,0,0.1
Learning Together There-Hybrid Place  as a Conceptual Vantage Point for Understanding Virtual Learning Communities in Higher Education Context,1,0,0.1
M.: Why real-world multimedia assets fail to enter the semantic web,1,0,0.1
Importance of heap specialization in pointer analysis,1,0,0.1
Representing dialogic argumentation,1,0,0.1
Probability,1,0,0.1
,1,0,0.1
Efficiently answering top-k typicality queries on large databases,1,0,0.1
Casablanca II: Implementation of a Real-Time RISC Core for Embedded Systems,1,0,0.1
OnTimeMeasure: A Scalable Framework for Scheduling Active Measurements,1,0,0.1
Verifying Generic Erlang Client-Server Implementations,1,0,0.1
Deployment and experimentation of an active network at a large scale: AMARRAGE,1,0,0.1
Cryptanalysis of a Partially Blind Signature Scheme or How,1,0,0.1
CONSUMER PRIVACY,1,0,0.1
Grammar-based Automatic Extraction of Definitions. Applications for Romanian,1,0,0.1
HashCache: Cache Storage for the Next Billion,1,0,0.1
Ontological Semantics in Modified,1,0,0.1
Integrating Proactive and Reactive Approaches for Robust Real-Time Data Services,1,0,0.1
Abstract CoMeta Project Workshop Preliminary Version Properties of Set Functors ?,1,0,0.1
Scan primitives for GPU computing,1,0,0.1
ARAICYOKOI C OTA LAB Scheduling Multiple Agents for Picking Products in a Warehouse,1,0,0.1
Real-World Applications Learning Composite Operators for Object Detection,1,0,0.1
Fachberichte INFORMATIK,1,0,0.1
WRLA 2006 Solving Sudoku Puzzles with Rewriting Rules ?,1,0,0.1
Adaptive Surface Modeling Using a Quadtree of Quadratic Finite Elements,1,0,0.1
Optimal on-line algorithms to minimize makespan on two machines with resource augmentation ,1,0,0.1
Geometric Algorithms for Digitized Pictures on a Mesh-Connected Computer,1,0,0.1
Binocular Self-Alignment and Calibration from Planar Scenes,1,0,0.1
A Stable Primal-Dual Approach for Linear Programming under Nondegeneracy Assumptions,1,0,0.1
Functional Paleontology: The Evolution of User-Visible System Services,1,0,0.1
Mining for misconfigured machines in grid systems,1,0,0.1
Hybrid Ontology-based Matchmaking for Service Discovery ?,1,0,0.1
PrediCalc: A logical spreadsheet management system,1,0,0.1
Abstract 2004 Special Issue Fast synchronization of perceptual grouping in laminar visual cortical circuits,1,0,0.1
A Framework for Efficient and Universally Composable Oblivious Transfer,1,0,0.1
Using verbs and adjectives to automatically classify blog sentiment,1,0,0.1
"2009 10th International Symposium on Pervasive Systems, Algorithms, and Networks On the Reliability of Wireless Sensors with Software-based Attestation for Intrusion Detection",1,0,0.1
"I hear the pattern - interactive sonification of geographical data patterns&quot;, (Extended Abstracts",1,0,0.1
Discriminative Power of Input Features in a Fuzzy Model,1,0,0.1
The naked truth: Estimating body shape under clothing,1,0,0.1
Novel Image Compression Using Multiwavelets with SPECK Algorithm,1,0,0.1
2 EXTENDING MSCS BY TIME AND RESOURCES............................... 4,1,0,0.1
Abstract Interior/Exterior Classification of Polygonal Models,1,0,0.1
An Efficient Approach for Self-Scheduling Parallel Loops on Multiprogrammed Parallel Computers,1,0,0.1
 DialogueView: annotating dialogues in multiple views with abstraction,1,0,0.1
"Modular Petri Net based modeling, analysis, Synthesis And Performance . . . ",1,0,0.1
Trends & Controversies Human-Inspired Robots,1,0,0.1
Browsing and Searching Software Architectures,1,0,0.1
A comparison of 4x infiniband and quadrics elan-4 technologies,1,0,0.1
Design and Evaluation of a 3D Video System Based on,1,0,0.1
S.: Counting crowded moving objects,1,0,0.1
Foundations of Object-Oriented Languages,1,0,0.1
Transforming a constituency treebank into a dependency treebank,1,0,0.1
Chapter 1 META-LEARNING Concepts and Techniques,1,0,0.1
User-centric research challenges in community information management systems,1,0,0.1
The CSQUARE Transform,1,0,0.1
Fast Optimal Design of Semiconductor Devices,1,0,0.1
Dynamic Resource Allocation by Market-Based Routing in Telecommunications Networks,1,0,0.1
Computational Complexity of Simultaneous Elementary Matching Problems (Extended Abstract),1,0,0.1
Autoregressive Process Modeling via the Lasso Procedure,1,0,0.1
Secure Rural Supply Chain Management Using Low Cost,1,0,0.1
Dynamic Time Sharing: A New  . . . ,1,0,0.1
Proceedings of the Twenty-Second International Joint Conference on Artificial Intelligence Towards a Model-Centric Cognitive Architecture for Service Robots,1,0,0.1
Implementation of Scalable Blocking Locks using an Adaptative Thread Scheduler,1,0,0.1
DalTREC 2005 Spam Track: Spam Filtering using,1,0,0.1
DCT Computation Based on Variable Complexity Fast Approximations,1,0,0.1
Distributed Optimization of Media Flows in Peer-to-Peer Overlay Networks,1,0,0.1
Unexpected Evolutionary Dynamics in a String Based Artificial Chemistry,1,0,0.1
A Generic Security API for Symmetric Key Management on Cryptographic Devices,1,0,0.1
Turbo processing in transmit antenna diversity systems,1,0,0.1
Application-transparent distributed checkpointrestart on standard operating systems,1,0,0.1
Vertical Decomposition of Shallow Levels in 3-Dimensional Arrangements and Its Applications \Lambda,1,0,0.1
Reinterpreting the Disclosure Debate for Web Infections,1,0,0.1
Unsupervised Image Partitioning with Semidefinite Programming,1,0,0.1
Probabilistic Shape and Appearance Model for Scene Segmentation,1,0,0.1
Building Reliable Web Services Compositions,1,0,0.1
Reviewed by Mirko Hork,1,0,0.1
Rapid-prototyping of Adaptive Component-based Systems using Runtime Aspectual Interactions,1,0,0.1
Optimal Configuration for BGP Route Selection,1,0,0.1
Downloaded from,1,0,0.1
Complex Analysis for Reconstruction from Controlled Motion,1,0,0.1
Abstract Introductory Invited Paper CCGA packages for space applications,1,0,0.1
"Memory Overflow Protection for Embedded Systems using Run-time Checks, Reuse and Compression",1,0,0.1
Modeling the effect of task and graphical representation on response latency in a graph reading task,1,0,0.1
Network-on-Chip Architectures for Neural Networks,1,0,0.1
Control Flow Emulation on Tiled SIMD Architectures,1,0,0.1
CSCW at play: There as a collaborative virtual environment,1,0,0.1
System development using Z generics,1,0,0.1
Towards performance-driven system support for distributed computing in clustered environments,1,0,0.1
Evaluating Ontologies based on the Naturalness of their Preferred Terms,1,0,0.1
Outside the Net: Kiribati and the Knowledge Economy Abstract,1,0,0.1
Teaching Experience,1,0,0.1
"Probabilities, Distribution Monads, and Convex Categories",1,0,0.1
Indexes for User Access to Large Video Databases,1,0,0.1
Empirical Software Engineering (EMSE) manuscript No. (will be inserted by the editor) An Empirical Study on the Maintenance of Source Code Clones,1,0,0.1
decaying,1,0,0.1
The Development of an Experience-based Documentation System for Maintenance Workers in Germany,1,0,0.1
How phonological structures can be culturally selected for learnability,1,0,0.1
Performance Analysis of Dynamic Finite Versioning for Concurrent Transaction and Query Processing,1,0,0.1
RV 2005 Preliminary Version Checking and Correcting Behaviors ofJava Programs at Runtime with Java-MOP 1,1,0,0.1
A new incremental algorithm for computing Gr?bner bases,1,0,0.1
Admissibility in Opponent-Model Search,1,0,0.1
The meaning of formal: From weak to strong formal methods,1,0,0.1
Provably Secure Authenticated Tree Based Group Key Agreement Protocol using Pairing,1,0,0.1
Measurements and mitigation of peer-to-peer-based botnets: A case study on Storm worm,1,0,0.1
Composition of Partially Observable Services Exporting their Behaviour,1,0,0.1
Labeling Dynamic XML Trees  ,1,0,0.1
,1,0,0.1
Optimal probing for unicast network delay,1,0,0.1
"2000, `Keyphrase-Based Information Sharing in ACORN Multi-Agent Architecture",1,0,0.1
Adding Meta-Architectural Understanding To Resource Aware Software Architectures Requiring Device Synchronization,1,0,0.1
Critical Systems Development Using Modeling Languages (CSDUML04): Current Developments and Future Challenges (Report on the Third International Workshop),1,0,0.1
Graph Ranking for Sentiment Transfer,1,0,0.1
Knowledge representation on the web,1,0,0.1
Spatial error concealment of corrupted image data using frequency selective extrapolation,1,0,0.1
Recursive functions of symbolic expressions and their computation by machine,1,0,0.1
